STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        662;20171009;   10;   9.2;   3.5;    3;   1.5;   6;    2.383;-999;   8.0;  10.5; 1007.74;   10.6;   81.88;   13.4;    7.9;    6.2;eor
        662;20171010;   10;   9.3;   3.7;    3;   1.0;   6;    0.033;-999;   7.8;  13.3; 1004.32;   12.5;   91.67;   14.3;   10.8;    9.5;eor
        662;20171011;   10;  12.9;   4.5;    3;   0.6;   6;    0.133;-999;   7.9;  12.9; 1004.75;   14.3;   79.46;   16.2;   12.8;   10.1;eor
        662;20171012;   10;  17.3;   5.3;    3;   0.0;   0;    5.217;   0;   7.3;  11.2; 1007.48;   13.3;   73.38;   15.4;   10.4;    7.5;eor
        662;20171013;   10;   9.2;   3.3;    3;   0.0;   0;    3.983;   0;   7.5;  12.1; 1014.22;   12.9;   81.38;   16.7;   10.0;    7.5;eor
        662;20171014;   10;  11.0;   3.5;    3;   0.0;   0;    9.317;   0;   2.8;  15.1; 1015.57;   16.3;   82.17;   20.7;   13.8;    9.7;eor
        662;20171015;   10;   6.1;   2.4;    3;   0.0;   0;   10.117;   0;   0.0;  14.8; 1014.48;   16.5;   80.00;   22.9;   11.9;    7.4;eor
        662;20171016;   10;   8.8;   3.2;    3;   0.0;   0;    9.367;   0;   0.6;  14.8; 1012.41;   17.3;   75.21;   22.4;   13.4;    9.0;eor
        662;20171017;   10;   6.0;   2.2;    3;   0.0;   0;    2.167;   0;   2.5;  14.0; 1010.69;   15.4;   80.79;   18.1;   10.7;    6.6;eor
        662;20171018;   10;   4.8;   1.4;    3;   0.0;   0;    4.733;   0;   5.8;  13.4; 1005.63;   12.2;   94.25;   17.4;    8.3;    5.3;eor
        662;20171019;   10;   5.1;   1.9;    3;   0.0;   0;    7.250;   0;   7.0;  12.8; 1003.27;   12.9;   86.54;   20.8;    6.7;    3.5;eor
        662;20171020;   10;  13.0;   2.2;    3;   3.7;   6;    0.817;   0;   6.5;  12.4; 1002.00;   12.9;   83.13;   17.8;    8.1;    5.0;eor
        662;20171021;   10;   7.1;   2.4;    3;   3.0;   6;    0.517;   0;   7.8;  12.1; 1003.20;   12.4;   83.75;   15.3;   10.4;    7.6;eor
        662;20171022;   10;  11.4;   3.7;    3;   0.8;   6;    1.300;   0;   6.9;  10.6; 1001.52;   10.7;   82.42;   12.5;    9.7;    6.8;eor
        662;20171023;   10;  10.3;   4.3;    3;   2.7;   6;    0.050;   0;   7.9;  11.1; 1006.10;   10.4;   87.38;   12.2;    9.1;    7.8;eor
        662;20171024;   10;  11.1;   3.5;    3;   0.4;   6;    0.000;   0;   7.9;  12.5; 1011.13;   12.2;   87.75;   14.6;    9.4;    6.7;eor
        662;20171025;   10;  15.2;   4.4;    3;   0.3;   6;    0.883;   0;   7.5;  14.3; 1009.65;   14.8;   85.50;   17.7;   11.8;    8.8;eor
        662;20171026;   10;  10.1;   3.3;    3;   0.5;   6;    0.233;   0;   7.8;  12.5; 1012.30;   12.8;   84.46;   15.0;   10.7;    8.2;eor
        662;20171027;   10;  13.6;   5.6;    3;   1.2;   6;    2.033;   0;   7.5;  10.8; 1011.75;   10.8;   83.17;   12.3;    9.4;    7.2;eor
        662;20171028;   10;  16.7;   7.1;    3;   3.5;   6;    0.000;   0;   7.9;  10.1; 1003.22;   10.2;   80.54;   12.6;    9.0;    7.1;eor
        662;20171029;   10;  27.1;   9.3;    3;   0.3;   6;    3.533;   0;   5.9;   8.7;  994.95;    9.3;   73.42;   12.7;    6.6;    4.1;eor
        662;20171030;   10;  12.8;   5.2;    3;   0.3;   6;    7.400;   0;   3.8;   7.7; 1011.62;    7.1;   76.50;   10.0;    4.6;    2.2;eor
        662;20171031;   10;   9.5;   3.9;    3;   2.6;   6;    0.500;   0;   7.8;   8.9; 1014.14;    7.7;   84.29;    9.2;    5.8;    4.2;eor
        662;20171101;    3;   9.5;   4.6;    3;   1.0;   6;    0.000;   0;   7.8;  11.2; 1008.81;    9.9;   91.42;   11.8;    7.9;    6.7;eor
        662;20171102;    3;   9.6;   3.5;    3;   0.0;   6;    0.133;   0;   7.3;  10.5; 1002.37;   10.1;   85.13;   11.5;    8.2;    5.0;eor
        662;20171103;    3;   5.7;   2.1;    3;   0.0;   0;    2.883;   0;   6.7;  10.1; 1006.61;    8.9;   88.13;   11.4;    5.6;    0.6;eor
        662;20171104;    3;  11.9;   3.0;    3;   0.0;   6;    1.883;   0;   7.5;   9.8;  999.42;    9.3;   83.42;   13.0;    4.5;    1.5;eor
        662;20171105;    3;   9.7;   3.0;    3;  11.2;   6;    0.000;   0;   7.5;  10.7;  997.87;    9.5;   89.00;   12.9;    5.3;    2.5;eor
        662;20171106;    3;   6.1;   2.5;    3;   0.0;   0;    3.750;   0;   3.6;   7.7; 1012.22;    4.6;   90.50;    7.7;   -0.6;   -2.7;eor
        662;20171107;    3;   6.3;   2.6;    3;   0.0;   6;    0.000;   0;   7.9;   7.8; 1014.24;    4.0;   94.79;    6.4;   -0.1;   -0.8;eor
        662;20171108;    3;   8.7;   2.5;    3;   0.0;   0;    0.000;   0;   7.9;   8.9; 1010.01;    7.3;   87.50;    8.0;    6.4;    5.0;eor
        662;20171109;    3;   9.6;   2.6;    3;   1.0;   6;    0.283;   0;   7.8;   8.8; 1011.08;    7.2;   86.71;    8.9;    6.0;    2.9;eor
        662;20171110;    3;  17.5;   5.2;    3;   6.6;   8;    0.000;   0;   7.2;   8.7; 1001.97;    6.7;   88.25;    8.4;    4.6;    2.3;eor
        662;20171111;    3;  11.5;   4.5;    3;   3.6;   6;    0.283;   0;   7.0;   7.5;  997.12;    4.9;   86.08;    7.0;    3.4;    0.8;eor
        662;20171112;    3;   7.1;   2.8;    3;   2.1;   6;    0.417;   0;   6.4;   7.2;  992.95;    3.9;   89.46;    6.2;    2.5;   -0.1;eor
        662;20171113;    3;   7.1;   3.0;    3;   0.0;   0;    2.650;   0;   5.8;   7.6; 1003.91;    4.4;   90.21;    6.5;    2.3;   -1.7;eor
        662;20171114;    3;  10.7;   3.9;    3;   0.1;   6;    1.117;   0;   5.8;   7.6; 1012.24;    4.9;   87.75;    8.0;    1.4;   -1.4;eor
        662;20171115;    3;   6.9;   3.4;    3;   1.0;   6;    0.250;   0;   7.8;   9.5; 1015.22;    7.8;   89.83;    9.4;    6.3;    4.9;eor
        662;20171116;    3;   7.2;   2.8;    3;   0.4;   6;    0.250;   0;   7.9;   8.6; 1013.67;    6.8;   86.75;    7.7;    5.6;    1.9;eor
        662;20171117;    3;   6.2;   2.5;    3;   0.0;   0;    2.617;   0;   6.2;   8.3; 1014.81;    5.4;   91.13;    8.2;    2.1;   -1.5;eor
        662;20171118;    3;  16.2;   5.2;    3;   2.6;   6;    0.017;   0;   7.0;   6.7; 1005.73;    4.2;   81.29;    6.7;    2.3;   -0.4;eor
        662;20171119;    3;  16.3;   6.5;    3;   9.4;   6;    0.233;   0;   6.5;   7.3; 1000.96;    4.8;   85.21;    6.4;    2.9;    0.4;eor
        662;20171120;    3;  11.5;   4.0;    3;   8.2;   6;    0.000;   0;   7.6;   7.5; 1004.68;    4.4;   89.58;    5.5;    3.4;    1.5;eor
        662;20171121;    3;  10.6;   2.7;    3;  10.1;   6;    0.000;   0;   7.6;  10.7;  998.92;    8.5;   95.71;   10.7;    4.2;    3.2;eor
        662;20171122;    3;  11.5;   4.6;    3;   0.0;   6;    0.767;   0;   6.1;   9.3;  997.13;    9.5;   78.38;   10.7;    7.5;    2.0;eor
        662;20171123;    3;  15.6;   5.0;    3;   0.2;   6;    2.283;   0;   6.5;   9.0;  994.92;   12.1;   63.75;   14.8;    9.7;    4.4;eor
        662;20171124;    3;  10.7;   2.0;    3;   9.9;   6;    0.033;   0;   7.7;   9.4;  999.82;    7.6;   89.79;   10.5;    4.8;    1.9;eor
        662;20171125;    3;   8.6;   2.8;    3;   5.2;   6;    0.000;   0;   7.7;   7.5; 1000.81;    4.3;   90.42;    5.5;    2.7;   -0.1;eor
        662;20171126;    3;  12.4;   5.2;    3;   0.1;   6;    0.333;   0;   6.0;   6.5; 1007.38;    4.0;   80.13;    5.1;    2.3;   -0.4;eor
        662;20171127;    3;  15.3;   5.8;    3;   4.6;   6;    0.883;   0;   7.3;   6.9; 1002.85;    4.5;   81.96;    5.9;    3.1;    0.5;eor
        662;20171128;    3;  13.1;   4.3;    3;   0.7;   6;    2.400;   0;   7.0;   7.2;  993.54;    5.2;   81.08;    7.3;    2.5;   -0.7;eor
        662;20171129;    3;   7.7;   2.6;    3;   0.0;   0;    6.583;   0;   2.7;   6.3;  995.05;    2.5;   85.67;    5.5;    0.0;   -3.1;eor
        662;20171130;    3;   7.4;   2.2;    3;   0.0;   0;    0.050;   0;   7.2;   5.6;  994.72;    0.9;   86.50;    2.1;   -1.3;   -4.8;eor
        662;20171201;    3;   4.6;   1.5;    3;   1.7;   8;    0.200;   0;   7.8;   6.3; 1004.86;    1.6;   91.04;    3.3;    0.4;   -0.7;eor
        662;20171202;    3;   5.7;   1.9;    3;   1.0;   7;    0.000;   0;   7.0;   5.9; 1015.27;    1.0;   89.92;    2.0;   -1.6;   -4.4;eor
        662;20171203;    3;   8.0;   3.9;    3;  10.3;   8;    0.000;   2;   7.5;   6.0; 1011.34;    0.6;   93.25;    2.6;   -1.2;   -3.8;eor
        662;20171204;    3;  10.6;   4.8;    3;   1.0;   6;    0.250;   0;   7.5;   7.5; 1014.02;    4.7;   87.92;    6.4;    2.5;    0.7;eor
        662;20171205;    3;  11.6;   5.6;    3;   0.0;   6;    0.000;   0;   7.8;   8.4; 1018.94;    6.7;   85.63;    7.4;    6.1;    4.7;eor
        662;20171206;    3;  12.9;   5.9;    3;   0.0;   0;    0.000;   0;   8.0;   7.4; 1016.50;    7.0;   73.46;    7.8;    6.3;    4.9;eor
        662;20171207;    3;  17.8;   6.1;    3;   3.2;   6;    2.250;   0;   7.1;   6.5; 1003.19;    5.4;   72.88;    7.7;    3.6;    1.8;eor
        662;20171208;    3;  15.7;   5.0;    3;   4.1;   8;    2.383;   0;   5.7;   6.5;  994.90;    3.0;   84.50;    6.0;    0.2;   -1.8;eor
        662;20171209;    3;  12.9;   5.8;    3;   2.1;   8;    0.000;   0;   7.5;   5.8;  996.73;    1.3;   86.83;    2.2;    0.4;   -1.5;eor
        662;20171210;    3;  13.6;   5.4;    3;   4.4;   8;    0.000;   0;   7.7;   5.2;  980.60;    0.8;   80.13;    5.7;   -1.9;   -2.3;eor
        662;20171211;    3;  20.2;   4.6;    3;   3.1;   8;    0.000;   2;   7.6;   5.9;  973.62;    1.8;   84.92;    7.9;   -0.3;   -1.0;eor
        662;20171212;    3;  14.5;   5.5;    3;   2.5;   8;    0.000;   0;   7.2;   6.6;  990.13;    3.2;   85.71;    8.1;    0.8;   -2.3;eor
        662;20171213;    3;  16.1;   5.4;    3;   1.9;   6;    2.467;   0;   6.0;   5.8;  993.56;    2.7;   78.21;    4.9;    0.6;   -2.6;eor
        662;20171214;    3;  16.0;   4.7;    3;   5.3;   8;    0.583;   0;   7.0;   6.4;  980.02;    2.8;   85.88;    5.0;    0.8;   -2.3;eor
        662;20171215;    3;   6.6;   2.0;    3;   0.6;   6;    1.950;   0;   7.1;   6.3;  986.07;    2.1;   89.17;    4.1;   -0.1;   -2.2;eor
        662;20171216;    3;   9.2;   3.4;    3;   1.5;   8;    0.000;   0;   7.6;   6.6;  997.20;    2.6;   89.71;    3.7;    0.8;   -2.2;eor
        662;20171217;    3;   9.6;   3.7;    3;   0.1;   8;    0.017;   0;   7.3;   6.0; 1009.45;    1.5;   88.67;    2.6;   -0.4;   -3.5;eor
        662;20171218;    3;   5.2;   1.9;    3;   0.1;   6;    4.417;   0;   6.8;   5.7; 1014.04;    1.9;   81.21;    4.4;    0.2;   -2.0;eor
        662;20171219;    3;   6.0;   2.7;    3;   1.0;   6;    0.000;   0;   7.9;   7.4; 1021.18;    3.4;   93.71;    4.8;    2.0;    0.6;eor
        662;20171220;    3;   5.9;   2.4;    3;   0.5;   6;    0.000;   0;   7.8;   8.4; 1022.14;    5.0;   95.83;    6.1;    4.3;    3.2;eor
        662;20171221;    3;   8.3;   3.6;    3;   1.0;   6;    0.000;   0;   7.8;   9.3; 1021.46;    6.7;   94.63;    7.9;    5.2;    1.4;eor
        662;20171222;    3;   7.1;   3.0;    3;   0.0;   6;    0.000;   0;   7.8;   8.0; 1022.83;    5.2;   90.50;    6.0;    4.5;    2.8;eor
        662;20171223;    3;  14.3;   5.8;    3;   0.0;   6;    0.000;   0;   7.7;   8.9; 1017.53;    7.2;   87.50;    9.1;    3.1;    0.5;eor
        662;20171224;    3;  13.8;   7.2;    3;   0.0;   6;    0.000;   0;   7.6;   9.6; 1010.86;    9.2;   82.42;    9.7;    8.7;    6.9;eor
        662;20171225;    3;  13.2;   5.1;    3;   0.0;   6;    0.000;   0;   7.9;   8.0; 1005.16;    7.6;   76.29;    8.9;    4.3;    2.4;eor
        662;20171226;    3;  14.9;   5.1;    3;   0.4;   6;    1.100;   0;   5.4;   6.7;  991.20;    5.6;   73.71;    8.0;    3.7;    0.9;eor
        662;20171227;    3;   8.0;   3.2;    3;   0.0;   6;    0.000;   0;   7.7;   6.3;  979.14;    5.2;   71.83;    8.2;    3.1;   -1.7;eor
        662;20171228;    3;  13.4;   5.0;    3;   0.0;   8;    1.283;   0;   7.8;   6.1;  984.78;    3.6;   76.83;    5.0;    2.5;    0.2;eor
        662;20171229;    3;  11.8;   4.5;    3;   0.1;   8;    4.483;   0;   6.5;   5.3;  993.83;    2.6;   71.58;    3.8;    1.3;   -1.3;eor
        662;20171230;    3;  16.0;   5.4;    3;   4.6;   6;    0.000;   0;   7.9;   7.6;  988.89;    5.6;   82.25;   10.7;    2.1;    0.3;eor
        662;20171231;    3;  18.5;   4.7;    3;   2.9;   6;    0.000;   0;   7.9;  10.3;  990.79;   10.6;   80.63;   13.0;    7.3;    4.7;eor
        662;20180101;    3;  17.6;   5.7;    3;   9.9;   6;    2.367;   0;   7.6;   7.5;  989.95;    7.5;   72.50;   10.3;    4.3;    1.9;eor
        662;20180102;    3;  12.4;   3.5;    3;   4.8;   6;    0.267;   0;   7.8;   7.6;  996.37;    5.0;   87.29;    6.4;    3.3;    1.6;eor
        662;20180103;    3;  22.4;   8.0;    3;   6.5;   6;    0.883;   0;   7.3;   7.8;  978.94;    6.7;   79.29;    8.2;    5.5;    3.8;eor
        662;20180104;    3;  16.4;   5.2;    3;   3.7;   6;    0.000;   0;   7.7;   8.3;  983.15;    6.8;   83.38;    9.1;    5.6;    4.0;eor
        662;20180105;    3;  16.1;   4.9;    3;   0.4;   6;    0.017;   0;   7.8;   7.7;  986.12;    7.1;   76.46;    8.9;    4.6;   -0.1;eor
        662;20180106;    3;   8.4;   2.5;    3;   0.0;   0;    0.850;   0;   7.8;   7.4;  998.94;    5.2;   82.92;    7.3;    3.2;   -0.5;eor
        662;20180107;    3;   9.7;   4.8;    3;   0.0;   0;    1.083;   0;   4.9;   5.2; 1017.80;    0.7;   80.21;    3.3;   -2.3;   -4.0;eor
        662;20180108;    3;  12.0;   5.5;    3;   0.0;   0;    6.917;   0;   4.4;   3.9; 1020.31;   -1.1;   70.42;    1.4;   -3.1;   -4.4;eor
        662;20180109;    3;  14.7;   4.9;    3;   0.2;   6;    0.100;   0;   6.1;   5.5; 1006.34;    1.6;   78.71;    4.3;   -1.6;   -3.5;eor
        662;20180110;    3;   6.6;   2.3;    3;   0.0;   6;    2.883;   0;   5.8;   7.2; 1001.95;    4.2;   87.38;    9.1;   -1.4;   -3.6;eor
        662;20180111;    3;   4.9;   1.3;    3;   0.0;   6;    0.450;   0;   6.7;   6.3; 1007.20;    1.1;   95.96;    4.4;   -2.1;   -4.3;eor
        662;20180112;    3;   6.7;   2.1;    3;   0.0;   6;    0.000;   0;   8.0;   6.8; 1016.82;    2.1;   95.54;    3.0;    1.3;   -0.1;eor
        662;20180113;    3;   9.6;   4.3;    3;   0.0;   6;    0.000;   0;   7.7;   5.8; 1019.02;    1.4;   85.71;    2.4;   -0.2;   -1.2;eor
        662;20180114;    3;  12.3;   5.7;    3;   0.0;   0;    6.817;   0;   3.1;   4.5; 1015.75;   -0.2;   74.63;    1.4;   -1.8;   -3.8;eor
        662;20180115;    3;  15.2;   4.5;    3;   1.2;   6;    1.400;   0;   5.2;   5.5;  999.51;    2.4;   74.96;    5.9;   -1.6;   -3.4;eor
        662;20180116;    3;  13.2;   4.5;    3;  10.9;   8;    0.217;   0;   6.8;   6.7;  981.01;    3.2;   87.08;    5.1;    1.2;   -0.7;eor
        662;20180117;    3;  13.3;   5.0;    3;   2.1;   8;    0.083;   0;   7.5;   5.9;  986.23;    1.6;   86.13;    2.6;    0.1;   -1.7;eor
        662;20180118;    3;  29.5;   7.4;    3;   3.1;   8;    0.267;   0;   7.6;   6.4;  984.36;    3.3;   82.17;    7.4;    2.1;   -0.1;eor
        662;20180119;    3;  10.5;   3.4;    3;   0.3;   8;    0.233;   0;   7.5;   6.2;  995.73;    2.2;   87.33;    3.2;    0.7;   -1.6;eor
        662;20180120;    3;   8.5;   2.5;    3;   0.1;   8;    0.983;   0;   7.3;   5.9;  995.10;    1.4;   87.71;    3.1;   -0.9;   -2.6;eor
        662;20180121;    3;   6.3;   1.6;    3;   0.0;   8;    0.000;   0;   7.5;   5.8; 1002.52;   -0.2;   95.75;    1.4;   -1.5;   -4.3;eor
        662;20180122;    3;   8.5;   3.5;    3;   1.8;   8;    0.000;   0;   7.8;   6.4;  999.74;    1.6;   92.21;    5.5;   -0.4;   -1.3;eor
        662;20180123;    3;  11.4;   3.9;    3;   1.3;   6;    0.067;   0;   7.9;   8.2; 1009.42;    6.5;   84.42;    8.2;    5.2;    3.7;eor
        662;20180124;    3;  14.4;   6.0;    3;   0.9;   6;    0.517;   0;   7.9;  10.0; 1004.68;   10.2;   80.25;   12.2;    7.3;    5.7;eor
        662;20180125;    3;  10.7;   2.7;    3;   5.1;   6;    0.000;   0;   7.7;   9.4; 1002.65;    8.5;   84.75;   11.5;    6.5;    4.9;eor
        662;20180126;    3;   4.7;   1.5;    3;   0.0;   6;    0.683;   0;   7.9;   8.9; 1008.52;    6.1;   93.83;    8.2;    3.2;   -1.0;eor
        662;20180127;    3;  13.2;   2.9;    3;   0.1;   6;    2.283;   0;   7.5;   7.5; 1018.57;    5.3;   84.38;    7.2;    4.0;    0.4;eor
        662;20180128;    3;  14.4;   7.1;    3;   1.7;   6;    0.067;   0;   7.6;   9.0; 1014.99;    8.2;   82.29;   10.1;    5.6;    3.7;eor
        662;20180129;    3;  17.3;   8.1;    3;   2.6;   6;    0.000;   0;   7.6;   9.5; 1010.96;    9.2;   81.58;   10.7;    5.3;    3.5;eor
        662;20180130;    3;  11.9;   4.5;    3;   0.0;   0;    1.333;   0;   6.8;   6.6; 1015.55;    4.4;   78.63;    6.0;    1.2;   -2.2;eor
        662;20180131;    3;  16.3;   4.8;    3;   2.8;   6;    0.000;   0;   8.0;   7.9;  996.08;    6.0;   83.29;   10.1;    1.3;   -2.7;eor
        662;20180201;    3;  11.6;   4.4;    3;   0.0;   8;    6.633;   0;   4.4;   5.8;  989.44;    3.5;   73.67;    6.0;    0.7;   -3.0;eor
        662;20180202;    3;  12.2;   3.9;    3;   0.1;   6;    0.000;   0;   7.5;   6.3;  991.73;    3.1;   82.08;    3.8;    2.1;   -0.9;eor
        662;20180203;    3;   8.6;   2.8;    3;   2.1;   8;    0.200;   0;   7.7;   5.8;  995.89;    1.2;   88.13;    3.0;   -0.7;   -1.9;eor
        662;20180204;    3;   5.1;   2.1;    3;   0.1;   8;    0.233;   0;   7.9;   5.1; 1008.89;   -0.5;   85.75;    0.8;   -1.5;   -3.0;eor
        662;20180205;    3;   7.9;   3.3;    3;   0.1;   8;    0.050;   0;   7.4;   5.0; 1017.92;   -0.2;   83.42;    1.2;   -3.4;   -5.4;eor
        662;20180206;    3;   8.8;   2.9;    3;   0.0;   7;    6.917;   0;   4.1;   3.5; 1008.37;   -3.2;   73.42;   -0.7;   -7.0;   -9.7;eor
        662;20180207;    3;   4.7;   2.0;    3;   0.0;   0;    3.750;   0;   5.0;   3.9; 1006.90;   -2.0;   74.08;    0.4;   -4.2;   -7.9;eor
        662;20180208;    3;   4.0;   1.4;    3;   0.0;   0;    6.700;   0;   4.2;   4.0; 1010.49;   -2.7;   81.38;    0.9;   -6.3;   -8.8;eor
        662;20180209;    3;   8.9;   2.8;    3;   0.0;   0;    6.633;   0;   2.7;   4.1; 1006.31;   -2.0;   77.50;    1.4;   -5.9;   -8.4;eor
        662;20180210;    3;   6.5;   2.0;    3;   0.0;   8;    0.817;   0;   6.6;   5.4; 1004.74;    0.3;   85.75;    2.9;   -3.4;   -7.1;eor
        662;20180211;    3;  13.5;   4.9;    3;   0.5;   8;    0.333;   0;   7.6;   5.6;  992.82;    2.3;   78.13;    4.2;    0.5;   -1.6;eor
        662;20180212;    3;  11.6;   4.4;    3;   1.0;   8;    3.450;   0;   5.8;   5.6; 1000.19;    1.4;   82.96;    3.9;   -2.0;   -6.6;eor
        662;20180213;    3;   7.4;   2.6;    3;   0.0;   0;    9.117;   0;   0.2;   4.6; 1005.31;    0.0;   76.79;    4.6;   -3.5;   -8.7;eor
        662;20180214;    3;   8.7;   3.5;    3;   0.0;   0;    9.217;   0;   0.6;   4.1; 1009.19;    0.0;   67.21;    4.6;   -4.0;   -7.8;eor
        662;20180215;    3;   9.2;   4.1;    3;   1.7;   8;    0.050;   0;   7.3;   5.1; 1005.78;    0.7;   78.79;    3.1;   -1.1;   -3.5;eor
        662;20180216;    3;  10.7;   3.7;    3;   0.0;   6;    6.550;   0;   4.3;   6.0; 1013.16;    2.7;   81.75;    5.9;    0.1;   -3.5;eor
        662;20180217;    3;   5.0;   1.6;    3;   0.0;   0;    0.883;   0;   7.7;   5.2; 1015.37;    1.1;   78.58;    4.5;   -3.0;   -5.8;eor
        662;20180218;    3;   6.7;   1.7;    3;   0.0;   0;    7.350;   0;   4.9;   4.8; 1017.29;    1.5;   71.21;    6.2;   -3.2;   -6.6;eor
        662;20180219;    3;   5.0;   1.9;    3;   0.0;   0;    0.417;   0;   7.8;   4.9; 1011.10;    0.6;   76.88;    3.9;   -1.7;   -5.0;eor
        662;20180220;    3;-999;   2.2;    3;   0.0;   0;    5.867;   0;   4.1;   4.7; 1010.19;   -1.0;   82.75;    2.9;   -3.7;   -6.7;eor
        662;20180221;    3;   6.6;   2.5;    3;   0.0;   0;    5.983;   0;   5.5;   4.2; 1015.60;   -1.4;   76.25;    3.4;   -5.9;   -9.3;eor
        662;20180222;    3;   7.7;   3.0;    3;   0.0;   7;    3.300;   0;   5.7;   4.5; 1015.67;   -0.9;   79.88;    3.1;   -4.8;   -7.4;eor
        662;20180223;    3;   9.6;   4.1;    3;   0.0;   0;    7.300;   0;   4.9;   3.7; 1015.62;   -1.5;   67.63;    1.0;   -4.7;   -6.7;eor
        662;20180224;    3;  13.7;   4.7;    3;   0.0;   7;    4.950;   0;   3.5;   3.0; 1019.63;   -2.8;   62.04;    1.2;   -6.3;   -9.1;eor
        662;20180225;    3;   8.5;   3.3;    3;   0.1;   8;    6.667;   0;   4.9;   3.0; 1021.75;   -4.9;   69.88;   -1.7;   -8.5;  -11.0;eor
        662;20180226;    3;  11.4;   4.2;    3;   0.0;   7;    4.433;   0;   5.4;   3.2; 1018.81;   -4.9;   75.75;   -1.6;   -8.8;  -12.0;eor
        662;20180227;    3;  10.7;   2.4;    3;   0.0;   7;    2.583;   0;   5.3;   2.8; 1013.14;   -7.1;   78.83;   -3.5;  -10.9;  -13.5;eor
        662;20180228;    3;  11.5;   5.4;    3;   0.0;   7;    4.567;   0;   4.4;   2.0; 1015.34;   -9.3;   65.92;   -7.0;  -11.8;  -11.8;eor
        662;20180301;    3;  13.1;   6.6;    3;   0.0;   0;   10.217;   0;   4.0;   2.0; 1006.81;   -7.6;   58.54;   -3.5;  -10.9;  -11.7;eor
        662;20180302;    3;  11.8;   5.6;    3;   0.0;   0;    9.700;   0;   1.2;   2.1;  995.76;   -7.7;   60.96;   -2.8;  -12.0;  -12.9;eor
        662;20180303;    3;  12.3;   5.2;    3;   0.0;   0;    9.483;   0;   2.6;   2.1;  993.81;   -5.9;   55.17;   -0.8;  -10.6;  -12.8;eor
        662;20180304;    3;  11.7;   5.0;    3;   1.3;   6;    5.150;   0;   6.7;   3.7;  990.75;    0.1;   58.04;    6.4;   -5.5;   -7.5;eor
        662;20180305;    3;   7.0;   2.8;    3;   0.0;   0;    7.000;   0;   4.9;   6.6;  986.56;    5.4;   74.54;   12.0;    0.2;   -4.4;eor
        662;20180306;    3;   5.7;   2.2;    3;   0.0;   8;    4.917;   0;   6.0;   5.4;  983.57;    1.3;   80.54;    4.8;   -2.9;   -5.9;eor
        662;20180307;    3;   4.8;   1.6;    3;   0.2;   6;    0.617;   0;   7.7;   6.3;  984.70;    2.4;   86.58;    6.1;    0.4;   -3.1;eor
        662;20180308;    3;  13.0;   4.8;    3;   1.3;   6;    5.150;   0;   7.0;   6.9;  990.11;    5.9;   75.04;   10.1;    2.4;    0.6;eor
        662;20180309;    3;  11.5;   4.5;    3;   1.4;   6;    2.750;   0;   6.5;   6.4;  995.72;    5.5;   71.21;    9.2;    3.6;   -1.3;eor
        662;20180310;    1;   6.5;   2.7;    3;   0.5;   6;    0.200;   0;   8.0;   9.5;  992.96;    9.1;   81.21;   15.3;    3.1;   -0.4;eor
        662;20180311;    1;   8.4;   2.9;    1;   0.1;   6;    4.417;   0;   7.7;  11.1;  987.78;   11.9;   79.79;   15.5;    7.7;    1.7;eor
        662;20180312;    1;   7.0;   2.0;    1;   9.5;   6;    0.000;   0;   7.5;  11.3;  982.97;    9.3;   95.50;   10.7;    6.6;    2.4;eor
        662;20180313;    1;  11.3;   4.2;    1;   0.6;   6;    0.000;   0;   7.7;   8.7;  990.18;    7.5;   83.83;   10.3;    4.1;    1.6;eor
        662;20180314;    1;   9.1;   3.2;    1;   0.0;   0;    0.000;   0;   7.8;   6.3; 1001.43;    4.2;   76.04;    5.6;    2.7;   -0.4;eor
        662;20180315;    1;  14.6;   6.5;    1;   0.0;   6;    3.300;   0;   6.3;   6.2;  995.94;    4.1;   75.83;    7.6;    1.1;   -2.5;eor
        662;20180316;    1;  12.5;   6.4;    1;   4.8;   8;    0.000;   0;   7.7;   5.3;  997.35;   -0.1;   86.50;    3.4;   -3.8;   -3.2;eor
        662;20180317;    1;  16.8;   8.4;    1;   0.0;   8;    1.850;   5;   7.8;   2.8; 1002.68;   -3.6;   60.83;   -2.2;   -5.3;   -5.6;eor
        662;20180318;    1;  16.3;   7.9;    1;   0.0;   0;   10.483;   5;   7.7;   2.2; 1005.32;   -3.0;   46.33;   -0.1;   -5.7;   -7.4;eor
        662;20180319;    1;   9.5;   3.6;    1;   0.3;   8;   11.617;   3;   1.5;   2.4; 1005.67;   -2.4;   48.04;    2.5;   -6.8;   -9.3;eor
        662;20180320;    1;  13.9;   4.6;    1;   0.1;   8;    5.433;   0;   4.3;   4.4; 1007.62;    0.4;   70.79;    5.2;   -4.4;   -7.4;eor
        662;20180321;    1;   9.7;   3.2;    1;   0.3;   8;   10.417;   0;   6.2;   4.6; 1016.16;    1.2;   69.29;    6.3;   -4.5;   -8.0;eor
        662;20180322;    1;  11.1;   4.5;    1;   1.0;   8;    0.000;   0;   7.7;   6.8; 1003.15;    3.4;   87.29;    5.7;    1.1;   -0.4;eor
        662;20180323;    1;   6.7;   1.9;    1;   0.0;   0;    0.817;   0;   7.8;   7.0;  997.18;    5.2;   79.79;    8.5;    2.3;    1.0;eor
